Date,Actual,ARIMA,RF,Prophet
2024-06-20,90.30824279785156,91.76693234525438,91.56112863167222,90.22982489236847
2024-06-21,90.43798065185548,93.05683744883302,89.03601805902704,89.74838012817487
2024-06-24,88.96094512939453,90.36392025013764,89.58292981585426,89.03965209046886
2024-06-25,91.53575897216795,90.04255527102595,90.18689666989249,89.48330175318068
2024-06-26,86.8352279663086,90.44767573147324,87.25155546057601,90.7519482684777
2024-06-27,86.70548248291016,90.91430631326031,86.92927611589559,90.21688467894072
2024-06-28,86.39610290527344,86.76093818416294,87.15866374226229,89.93532719511478
2024-07-01,86.48593139648438,86.5182901787692,87.06563588187848,89.62043662216095
2024-07-02,87.82323455810547,86.49570175135125,87.26312794744491,90.11095336593091
2024-07-03,93.23233795166016,88.12250741606992,90.88094216313654,91.37893248573512
2024-07-05,91.59564971923828,96.71346428069563,92.09470950755511,90.43190561970968
2024-07-08,92.14454650878906,91.65779929920531,90.63709724261598,89.5730516689535
2024-07-09,92.5736846923828,92.11038101997408,92.52281375751735,89.80339514232676
2024-07-10,93.91098022460938,92.26765279447386,93.02805537731616,90.78101020592358
2024-07-11,92.67346954345705,93.84188706646061,92.62490665511406,89.88274968092392
2024-07-12,89.48988342285156,93.03148206669192,91.19969602929295,89.17338240579133
2024-07-15,87.71345520019531,88.16979757574434,88.79184077117056,87.28835243783969
2024-07-16,89.53977966308594,86.80737381983613,88.60590941605166,87.20006790005792
2024-07-17,81.61571502685547,90.19558268311775,84.64273772405646,87.88365901820868
2024-07-18,82.39415740966797,85.02534524745681,82.41211040707458,86.7227273040706
2024-07-19,85.13863372802734,82.16992717281204,83.75084035780739,85.78782858679148
2024-07-22,87.67353820800781,84.51651349226522,85.70871502792275,83.4888377677897
2024-07-23,90.81721496582033,87.94130509315087,88.6210389797539,83.35646690171099
2024-07-24,78.43212890625,93.56301412414271,82.62745026795228,84.04239548256405
2024-07-25,76.32637786865234,83.12005023051596,77.90544498787457,82.92766119063552
2024-07-26,76.96509552001953,76.37604070799426,76.87899331240152,82.0788264828071
2024-07-29,77.84332275390625,76.91973355397334,76.99264191047665,80.21844043821383
2024-07-30,72.88330841064453,78.28665437424877,75.04823634702912,80.26776172147666
2024-07-31,78.54191589355469,75.47599311282096,76.49084397381489,81.58344622165856
2024-08-01,73.85136413574219,74.1020125095312,76.49168744606341,81.09317012544878
2024-08-02,69.32047271728516,77.6797826522121,71.15429519641923,80.85456977430228
2024-08-05,67.59395599365234,71.24396195780855,68.5352001960479,80.65675792899917
2024-08-06,69.13085174560547,67.52307750297922,69.6375664570469,81.1806584284447
2024-08-07,67.08497619628906,70.27275558135486,68.28030996176484,82.47778635796341
2024-08-08,70.91726684570312,66.76464377435867,69.91117078657575,81.916982857731
2024-08-09,71.31645965576172,67.36207139473103,71.14511205826076,81.5542798464507
2024-08-12,72.79348754882812,71.15836523242525,71.8309580557275,80.67256792487605
2024-08-13,76.08686065673828,72.37219444880986,74.28549470998789,80.87659007275592
2024-08-14,79.99898529052734,78.21065216086231,78.8723191698798,81.81796995770537
2024-08-15,82.79336547851562,83.48942186022788,82.80310700672257,80.87379389685997
2024-08-16,79.26046752929688,85.24819431540726,80.61887630340333,80.10953466794274
2024-08-19,78.72154998779297,77.84170496644812,79.85502035470913,78.02108520918001
2024-08-20,76.35633087158203,78.66690481916775,77.65300524266452,77.86003850566561
2024-08-21,77.83334350585938,77.17539972671193,77.46422635655097,78.4738807282406
2024-08-22,76.62577056884766,77.79095743672546,77.27604671368441,77.25040491315588
2024-08-23,78.39222717285156,77.10781852988961,77.67686130037904,76.26492116877324
2024-08-26,77.9031982421875,76.70996459488099,78.4203532493823,74.30554746875029
2024-08-27,80.04888153076172,78.28720463503558,79.33355499301844,74.3489004204529
2024-08-28,80.35826873779297,78.58249062116634,81.07284765242011,75.25264752782267
2024-08-29,79.75946044921875,80.30186653144939,81.05274150834971,74.40453345756724
2024-08-30,82.86321258544922,79.81623746999217,81.58348613343905,73.8778107877824
2024-09-03,75.0489501953125,81.87053673811327,78.20607214717313,74.03676245889174
2024-09-04,74.90921783447266,81.1860964147234,75.10654147554246,75.59918833588983
2024-09-05,74.9990463256836,74.94907448645297,75.01084085113229,75.44441520114829
2024-09-06,71.6258316040039,74.97242133473856,73.68838806912942,75.63346096864377
2024-09-09,74.33039855957031,71.48379346168765,74.1608183156677,77.2919887298506
2024-09-10,75.31841278076172,72.7196753610153,75.31204181967708,78.62785665412174
2024-09-11,82.22450256347656,75.03349911951152,78.77228538538803,80.83206769969738
