Date,Actual,ARIMA,RF,Prophet
2025-07-18,282.6499938964844,287.2085006316977,288.07000732421875,294.6759577504537
2025-07-21,282.1400146484375,287.334723345963,288.07000732421875,297.25112525559945
2025-07-22,285.1300048828125,287.33597474421407,288.07000732421875,297.3058150034547
2025-07-23,292.510009765625,287.3366669964454,288.07000732421875,298.9590823673009
2025-07-24,278.5799865722656,287.3363380475622,288.07000732421875,296.088828651508
2025-07-25,281.0599975585937,287.3363246891508,288.07000732421875,296.5714413581352
2025-07-28,282.1199951171875,287.33632069822033,288.07000732421875,295.6183652481738
2025-07-29,261.07000732421875,287.3363222265596,288.07000732421875,294.32654484637135
2025-07-30,266.0400085449219,287.33632228890394,288.07000732421875,294.58817235308527
2025-07-31,249.5599975585937,287.3363222496379,288.07000732421875,290.30735158711224
2025-08-01,237.7700042724609,287.336322261978,288.07000732421875,289.38728867623354
2025-08-04,240.97999572753903,287.33632226256674,288.07000732421875,284.53781110839134
2025-08-05,251.0,287.33632226150826,288.07000732421875,282.13345986930125
2025-08-06,245.77999877929688,287.33632226182857,288.07000732421875,281.41193142617544
2025-08-07,244.6699981689453,287.33632226184443,288.07000732421875,276.29494341130084
2025-08-08,250.88999938964844,287.3363222618349,288.07000732421875,274.6998994151096
2025-08-11,252.3699951171875,287.3363222618375,288.07000732421875,268.8760999325606
2025-08-12,261.57000732421875,287.33632226183767,288.07000732421875,266.5039901524623
2025-08-13,271.8099975585937,287.3363222618375,288.07000732421875,265.9858100288855
2025-08-14,271.489990234375,287.3363222618375,288.07000732421875,261.2324773935419
2025-08-15,304.010009765625,287.3363222618375,288.07000732421875,260.14663876344554
2025-08-18,308.489990234375,287.3363222618375,288.07000732421875,256.52459224783615
2025-08-19,304.239990234375,287.3363222618375,288.07000732421875,255.03094323446186
2025-08-20,299.8399963378906,287.3363222618375,288.07000732421875,255.41857266204534
2025-08-21,303.3500061035156,287.3363222618375,288.07000732421875,251.56992946241627
2025-08-22,307.4200134277344,287.3363222618375,288.07000732421875,251.35917159345976
2025-08-25,304.8599853515625,287.3363222618375,288.07000732421875,249.9146428299798
2025-08-26,300.42999267578125,287.3363222618375,288.07000732421875,248.9173384195067
2025-08-27,303.8800048828125,287.3363222618375,288.07000732421875,249.653531472873
2025-08-28,302.2900085449219,287.3363222618375,288.07000732421875,245.99124486516857
2025-08-29,309.8699951171875,287.3363222618375,288.07000732421875,245.79440563399916
2025-09-02,308.79998779296875,287.3363222618375,288.07000732421875,241.63922538322652
2025-09-03,307.8800048828125,287.3363222618375,288.07000732421875,241.5344739665773
2025-09-04,310.3800048828125,287.3363222618375,288.07000732421875,236.89369002655496
2025-09-05,315.3900146484375,287.3363222618375,288.07000732421875,235.6015178396354
2025-09-08,320.25,287.3363222618375,288.07000732421875,229.39510202213134
2025-09-09,345.7388000488281,287.3363222618375,288.07000732421875,226.4111028740868
2025-09-10,344.6059265136719,287.3363222618375,288.07000732421875,225.0282590236179
2025-09-11,351.3930969238281,287.3363222618375,288.07000732421875,219.16136406799617
2025-09-12,350.3000183105469,287.3363222618375,288.07000732421875,216.72371102916134
2025-09-15,347.8900146484375,287.3363222618375,288.07000732421875,207.81780673468865
2025-09-16,339.7799987792969,287.3363222618375,288.07000732421875,204.24813395329005
2025-09-17,341.6099853515625,287.3363222618375,288.07000732421875,202.46098081461918
2025-09-18,334.82000732421875,287.3363222618375,288.07000732421875,196.37879926874825
2025-09-19,336.69000244140625,287.3363222618375,288.07000732421875,193.9175271613176
2025-09-22,341.29998779296875,287.3363222618375,288.07000732421875,186.04052229115672
2025-09-23,347.69000244140625,287.3363222618375,288.07000732421875,183.13886394567928
2025-09-24,351.8099975585937,287.3363222618375,288.07000732421875,182.15010366000803
2025-09-25,345.5599975585937,287.3363222618375,288.07000732421875,176.97154583646318
2025-09-26,344.0799865722656,287.3363222618375,288.07000732421875,175.49093012824187
2025-09-29,345.17999267578125,287.3363222618375,288.07000732421875,170.7063490841594
2025-09-30,345.29998779296875,287.3363222618375,288.07000732421875,168.77771606577411
2025-10-01,348.29998779296875,287.3363222618375,288.07000732421875,168.68021519562393
2025-10-02,353.7200012207031,287.3363222618375,288.07000732421875,164.28195170537825
2025-10-03,360.20001220703125,287.3363222618375,288.07000732421875,163.44434548466054
2025-10-06,358.7699890136719,287.3363222618375,288.07000732421875,159.56079343177691
2025-10-07,363.6600036621094,287.3363222618375,288.07000732421875,157.54571585580405
2025-10-08,369.9200134277344,287.3363222618375,288.07000732421875,157.15991844516745
2025-10-09,367.6900024414063,287.3363222618375,288.07000732421875,152.2751774919883
2025-10-10,354.5,287.3363222618375,288.07000732421875,150.76252452926693
2025-10-13,358.6600036621094,287.3363222618375,288.07000732421875,143.9038123229151
2025-10-14,359.92999267578125,287.3363222618375,288.07000732421875,140.66652182313726
2025-10-15,361.1499938964844,287.3363222618375,288.07000732421875,138.99718666751673
2025-10-16,356.6700134277344,287.3363222618375,288.07000732421875,132.80486216748918
2025-10-17,356.6000061035156,287.3363222618375,288.07000732421875,129.9998969616056
2025-10-20,364.4800109863281,287.3363222618375,288.07000732421875,119.75839733003875
2025-10-21,365.3699951171875,287.3363222618375,288.07000732421875,115.68812880281767
2025-10-22,361.489990234375,287.3363222618375,288.07000732421875,113.39224514650864
2025-10-23,360.4500122070313,287.3363222618375,288.07000732421875,113.39224514650864
2025-10-24,362.5,287.3363222618375,288.07000732421875,113.39224514650864
2025-10-27,365.9800109863281,287.3363222618375,288.07000732421875,113.39224514650864
2025-10-28,367.8399963378906,287.3363222618375,288.07000732421875,113.39224514650864
