Date,Actual,ARIMA,RF,Prophet
2024-01-02,165.38279724121094,165.38279724121094,165.38279724121094,159.08157863516104
2024-01-03,164.6619873046875,164.6619873046875,164.6619873046875,160.46884262417785
2024-01-04,165.75469970703125,165.75469970703125,165.75469970703125,160.43213521940163
2024-01-05,166.58633422851562,166.58633422851562,166.58633422851562,161.03046440082318
2024-01-08,166.34458923339844,166.34458923339844,166.34458923339844,162.23284774673283
2024-01-09,165.02944946289062,166.35232102737888,165.02944946289062,162.50051388988084
2024-01-10,165.37759399414062,164.2703435898075,165.37759399414062,163.57127795741488
2024-01-11,164.68133544921875,165.3288741770155,164.68133544921875,163.22841334775202
2024-01-12,163.47256469726562,164.79020473671864,163.47256469726562,163.53737433453955
2024-01-16,162.44754028320312,163.36302702631733,162.44754028320312,164.14051207527643
2024-01-17,161.5772247314453,161.7404804043528,162.8094782398769,165.09425662819115
2024-01-18,161.8963623046875,160.77192794853747,162.4206679534912,164.6828436797207
2024-01-19,164.6909942626953,162.12119618201606,164.05197536468506,164.97453108686017
2024-01-22,164.49758911132812,165.89543950847084,165.03677089691163,165.73960944214102
2024-01-23,163.41456604003906,164.4961831178735,163.95402932484947,166.03950972065627
2024-01-24,164.87472534179688,163.3545673757163,164.44206722259523,167.23561380123795
2024-01-25,167.23422241210938,164.2172013810515,166.0258041381836,167.11068003795097
2024-01-26,166.59600830078125,168.11170958731842,166.3802661895752,167.7275328521724
2024-01-29,167.03114318847656,166.57322265947673,166.95591606140135,169.629808964991
2024-01-30,170.45436096191406,167.12123321970176,169.3128810679118,170.33468635250668
2024-01-31,168.60739135742188,170.25719528035287,169.20330520136397,171.93301325241092
2024-02-01,167.99815368652344,169.20765238113327,168.4483498895736,172.19748243935527
2024-02-02,168.9651641845703,168.11714900668255,169.45345027230283,173.18071968301913
2024-02-05,168.74276733398438,168.31082942950462,169.0220185991015,175.94484393204215
2024-02-06,169.32293701171875,168.71426720926652,169.367849902804,176.82739343280707
2024-02-07,169.64205932617188,168.93267962747743,169.70934605271475,178.535404457768
2024-02-08,169.03286743164062,169.57405489566622,169.99770361897308,178.83534815892986
2024-02-09,169.23593139648438,169.1618732684226,169.6749178120447,179.77501655018312
2024-02-12,169.99017333984375,169.19652929588597,170.64257145236792,181.90967597119175
2024-02-13,168.5106658935547,169.808568324865,170.15602914546787,182.4166312834528
2024-02-14,170.22227478027344,169.54174599174442,170.55046938251314,183.67090145658526
2024-02-15,173.9355926513672,168.80396102224336,172.70140022786458,183.44449486877468
2024-02-16,173.123291015625,174.9337507696164,172.97061317443848,183.7924548410498
2024-02-20,173.80018615722656,173.09299240246864,173.86586592538018,183.6112486699391
2024-02-21,174.93161010742188,173.90026138383354,174.74388511657716,184.10572739557801
2024-02-22,177.03001403808594,174.37138977985896,176.26501124954223,183.1247470851532
2024-02-23,177.91966247558594,178.4961596927585,177.05471443575902,182.73745958936038
2024-02-26,177.3104248046875,178.55224493620057,177.3444405568441,180.8486211396496
2024-02-27,177.3974609375,176.97652851010182,177.34959353637691,180.08134894023544
2024-02-28,178.29678344726562,177.43907463053122,177.86551998029438,180.13529062206206
2024-02-29,179.92135620117188,177.79675629030496,179.14028145999,178.80552474612048
2024-03-01,179.1767578125,181.1369285066146,180.02639669799805,178.1686506993416
2024-03-04,180.52088928222656,179.1215774893563,180.2084331766764,176.1711571875594
2024-03-05,182.32920837402344,180.30402886040795,182.21194288635252,175.58536074793227
2024-03-06,183.27685546875,182.4193133166638,182.81670228068032,175.92629143007218
2024-03-07,181.6716461181641,183.72867962099173,182.47836636255659,174.9837629197428
2024-03-08,182.0100860595703,181.00435120291965,182.18952389308382,174.82704850445128
2024-03-11,182.0777740478516,181.98724657768452,182.3510669686453,174.72677323536055
2024-03-12,183.57662963867188,182.0382701738677,183.0887412370954,174.88437625464806
2024-03-13,185.0658569335937,183.13071252057347,184.39699949421956,176.00067861151692
2024-03-14,181.76834106445312,186.09698823720862,183.74675065034532,175.85027769726338
2024-03-15,184.0214691162109,182.7824614082229,183.92261356099448,176.48695728121584
2024-03-18,186.3036193847656,182.75078049382728,185.79832722292045,178.62264985168582
2024-03-19,187.3963317871093,185.545659840232,187.27155133147465,179.43027440448734
2024-03-20,189.8525238037109,187.41028402850358,188.92770854199716,181.12812297248504
2024-03-21,192.492431640625,192.04526550973998,191.460711914619,181.48056452411808
2024-03-22,190.1329803466797,194.8739764911925,191.57974568581434,182.0535433171271
2024-03-25,188.39236450195312,189.74586847175112,188.60765613769442,183.4229160831173
2024-03-26,189.2723083496093,187.96816456157518,188.37303811074725,183.77690529734863
2024-03-27,192.9372711181641,189.01874487283243,191.29925129651826,184.92446370245477
2024-03-28,193.69155883789065,195.01435610737443,193.03484983092946,184.6347524628624
2024-04-01,192.3764038085937,193.8724906320226,192.7562504871533,185.1721476752106
2024-04-02,192.299057006836,192.01146693950744,192.76501903627533,185.04167751594485
2024-04-03,191.75753784179688,192.27623171863692,192.3824231890998,185.67781395198332
2024-04-04,190.29855346679688,191.95135383742405,191.40596086572074,184.86412333897655
2024-04-05,192.04931640625,189.41364430211564,192.32711187897658,184.66745332167696
2024-04-08,193.05113220214844,191.25858770702465,193.00617511668247,183.46738333965
2024-04-09,191.75750732421875,193.04959448200228,192.0685365848797,182.96086150022006
2024-04-10,190.1234741210937,192.20717070398084,191.1806356345659,183.28711965553865
2024-04-11,190.0845489501953,189.26608276247583,188.6237529383669,182.23875032784719
2024-04-12,177.79029846191406,190.07849628004908,182.60645150329216,181.88981908043647
