Date,Actual,ARIMA,RF,Prophet
2024-01-02,184.0814971923828,184.0814971923828,184.0814971923828,191.06382873821255
2024-01-03,182.70318603515625,182.70318603515625,182.70318603515625,190.119549099105
2024-01-04,180.38284301757807,180.38284301757807,180.38284301757807,189.01137726646147
2024-01-05,179.658935546875,179.658935546875,179.658935546875,188.20598015320763
2024-01-08,184.0021514892578,184.0021514892578,184.0021514892578,186.48530330041675
2024-01-09,183.5857086181641,184.5987396455586,183.5857086181641,185.7499533476504
2024-01-10,184.6268615722656,183.6390020516469,184.6268615722656,185.01364004846232
2024-01-11,184.0319366455078,184.39401345641102,184.0319366455078,184.1218108511674
2024-01-12,184.35916137695312,184.28165438356692,184.35916137695312,183.53911840140088
2024-01-16,182.08837890625,184.12878775055546,182.08837890625,182.02381923087438
2024-01-17,181.1463623046875,183.50933039166958,182.22405257148924,181.53757855464923
2024-01-18,187.04641723632807,180.98174440842786,185.38930134637016,180.90451618346194
2024-01-19,189.95181274414065,185.5602770249987,188.80230169424652,180.59116093454597
2024-01-22,192.26223754882807,190.78597870248998,191.5504629495024,180.45787028622013
2024-01-23,193.5414123535156,193.02963873416883,193.16132269912984,180.29413814637303
2024-01-24,192.8671264648437,194.68183769582316,193.07014630498517,180.1536196148211
2024-01-25,192.5398864746093,192.33502308378533,192.73273084121968,179.88311572855804
2024-01-26,190.8045654296875,192.35657610576814,191.73570714859736,179.9480041564949
2024-01-29,190.1203765869141,190.87312354176308,190.81102748107915,181.01838400647893
2024-01-30,186.4613647460937,189.78699675700634,188.44332997894287,181.2658231013367
2024-01-31,182.85191345214844,184.5429371068293,185.06768303361827,181.5327363780873
2024-02-01,185.2912750244141,180.02463956345625,184.52496410394096,181.65955262074368
2024-02-02,184.28976440429688,185.77920423742398,184.7958679343935,182.10469318779482
2024-02-05,186.10435485839844,184.21814346651507,185.11411943970845,184.13877130868914
2024-02-06,187.7107849121093,184.4588018006301,186.99525632346624,184.62326273236516
2024-02-07,187.81983947753903,187.42369041404353,187.4057890745496,185.0731882658386
2024-02-08,186.73904418945312,187.8381529681668,187.17844739647512,185.32265906465
2024-02-09,187.5035095214844,186.02304943152487,187.07225518668642,185.82465409712955
2024-02-12,185.8156280517578,187.2475676072802,186.6522843722389,187.59725305531575
2024-02-13,183.72067260742188,187.0681244471626,185.07895850279684,187.84499218905347
2024-02-14,182.83702087402344,183.19891280585423,183.4192540775371,187.98439728557437
2024-02-15,182.5490875244141,182.44468624824285,183.3599473676833,187.85261783364507
2024-02-16,181.0101318359375,182.3142145977941,181.8042929639058,187.9072930501515
2024-02-20,180.2654571533203,179.8437590268455,180.9666280371567,187.6233649386683
2024-02-21,181.02008056640625,179.85543379543435,181.1488980521577,187.10554915475305
2024-02-22,183.05545043945312,181.22432076363077,182.0458772965866,186.30648610920974
2024-02-23,181.2186279296875,184.3372558315876,181.43106869854986,185.69601241726502
2024-02-26,179.8683319091797,181.9594763525285,180.8371752843814,183.93917030495768
2024-02-27,181.32785034179688,179.83078755986975,180.90587432024077,183.01498894493503
2024-02-28,180.12648010253906,180.74529174604208,180.67838375250074,182.0197627083667
2024-02-29,179.46128845214844,180.36958486621506,180.11832164357614,180.81105088260122
2024-03-01,178.37904357910156,179.8532304495016,179.30193217757807,179.8658171494323
2024-03-04,173.8515625,178.45859982174264,175.21044872668435,177.59928801757016
2024-03-05,168.90704345703125,170.67823280699776,171.3653896273658,176.67573036043729
2024-03-06,167.91416931152344,164.80201743773557,168.57593590061822,175.76434628413367
2024-03-07,167.7950439453125,167.3271878867848,168.37264165649324,174.71860012188102
2024-03-08,169.5126953125,167.70542114468986,169.2113095816164,174.00957586921936
2024-03-11,171.518310546875,170.4163249045231,170.6488419681924,172.80915117816363
2024-03-12,171.99485778808594,172.83926356393786,171.59871484797753,172.32663184535923
2024-03-13,169.9098663330078,172.22885415026568,170.65780538007672,171.88023448916715
2024-03-14,171.76651000976562,168.92734423972004,170.9380982483923,171.3114335524774
2024-03-15,171.38922119140625,170.8232467153768,171.5339689127549,171.0793269983074
